Date,JPM,WFC
2024-06-10,192.34329223632812,55.6721076965332
2024-06-11,187.2844085693359,54.903297424316406
2024-06-12,184.55743408203125,55.0666618347168
2024-06-13,186.6099090576172,55.03782653808594
2024-06-14,186.7255096435547,55.16276931762695
2024-06-17,187.8818359375,55.970027923583984
2024-06-18,189.82827758789065,56.74845504760742
2024-06-20,191.43751525878903,56.661956787109375
2024-06-21,189.15379333496097,55.835487365722656
2024-06-24,191.6398773193359,56.71001052856445
2024-06-25,190.85935974121097,54.97056579589844
2024-06-26,190.24264526367188,54.7879638671875
2024-06-27,191.91929626464844,55.18198776245117
2024-06-28,194.89682006835935,57.07520294189453
2024-07-01,197.97067260742188,58.22842788696289
2024-07-02,201.22764587402344,58.5936279296875
2024-07-03,201.0927276611328,58.29570770263672
2024-07-05,198.4281311035156,57.29623794555664
2024-07-08,198.79635620117188,56.71001052856445
2024-07-09,201.1799468994141,57.54610824584961
2024-07-10,201.3446350097656,57.3923454284668
2024-07-11,201.00550842285156,57.815189361572266
2024-07-12,198.5735015869141,54.33628845214844
2024-07-15,203.52476501464844,55.47990417480469
2024-07-16,206.98387145996097,57.8920783996582
2024-07-17,210.1328887939453,58.53596496582031
2024-07-18,203.4569091796875,56.931053161621094
2024-07-19,203.2631378173828,56.92144012451172
2024-07-22,203.7476043701172,56.83494567871094
2024-07-23,203.7960662841797,57.34428787231445
2024-07-24,202.110107421875,57.12324905395508
2024-07-25,202.18760681152344,57.37312316894531
2024-07-26,205.646728515625,58.036224365234375
2024-07-29,204.29991149902344,57.26741027832031
2024-07-30,208.5050811767578,57.67103576660156
2024-07-31,206.1893310546875,57.02715301513672
2024-08-01,201.4997100830078,54.66304016113281
2024-08-02,192.95367431640625,51.18412780761719
2024-08-05,188.8453826904297,50.08856201171875
2024-08-06,194.11639404296875,50.3192024230957
2024-08-07,194.1745147705078,50.25193405151367
2024-08-08,197.72084045410156,50.703609466552734
2024-08-09,199.4067840576172,51.09096145629883
2024-08-12,199.78468322753903,50.41310501098633
2024-08-13,201.4803009033203,51.197479248046875
2024-08-14,203.70887756347656,51.96248626708984
2024-08-15,204.97816467285156,52.84370040893555
2024-08-16,207.322998046875,53.57965850830078
2024-08-19,208.75698852539065,54.66423034667969
2024-08-20,207.8559112548828,54.373722076416016
2024-08-21,207.93341064453125,53.705543518066406
2024-08-22,209.9003448486328,54.18973159790039
2024-08-23,211.52813720703125,54.90631866455078
2024-08-26,212.3614501953125,54.92568588256836
2024-08-27,213.34005737304688,54.48023986816406
2024-08-28,214.41558837890625,55.26462173461914
2024-08-29,215.30699157714844,55.53575897216797
2024-08-30,217.81655883789065,56.62032699584961
2024-09-03,213.4563446044922,56.52348709106445
2024-09-04,212.51646423339844,56.28139877319336
2024-09-05,210.86927795410156,55.06126022338867
2024-09-06,205.85987854003903,52.2917366027832
2024-09-09,210.0747528076172,52.86307144165039
2024-09-10,199.1742248535156,52.243316650390625
2024-09-11,200.7923583984375,52.0302734375
2024-09-12,200.18191528320312,49.9386100769043
2024-09-13,197.97276306152344,51.110328674316406
2024-09-16,201.40280151367188,52.088375091552734
2024-09-17,202.74961853027344,52.78559494018555
2024-09-18,201.08303833007812,52.54350662231445
2024-09-19,203.94139099121097,54.0347900390625
2024-09-20,204.5324554443359,54.50929260253906
2024-09-23,204.87156677246097,53.36661529541016
2024-09-24,205.0169219970703,52.44667434692383
2024-09-25,203.6604156494141,51.91407012939453
2024-09-26,203.2631378173828,54.60612869262695
2024-09-27,203.96078491210935,54.13163375854492
2024-09-30,204.30960083007812,54.70296478271485
2024-10-01,200.60826110839844,53.63776397705078
2024-10-02,200.8504943847656,53.55060958862305
2024-10-03,198.85447692871097,53.240726470947266
2024-10-04,205.91256713867188,55.15809631347656
2024-10-07,205.6298370361328,55.35177230834961
2024-10-08,205.4543609619141,55.48733139038086
2024-10-09,208.05728149414065,55.71975326538086
2024-10-10,207.49185180664065,55.923095703125
2024-10-11,216.7043914794922,59.06061172485352
2024-10-14,215.91476440429688,60.1935920715332
2024-10-15,216.8018798828125,61.03607177734375
2024-10-16,218.02049255371097,61.868865966796875
2024-10-17,218.7808837890625,62.34336471557617
2024-10-18,219.70701599121097,62.323997497558594
2024-10-21,217.3965606689453,61.9947509765625
2024-10-22,218.48841857910156,62.759761810302734
